study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title
PRJEB3366	SAMEA1573350	ERX179653	ERR204849	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204849/ERR204849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204849/ERR204849_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204849/NA19107.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204849/NA19107.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204849	NA19107
PRJEB3366	SAMEA1573188	ERX179569	ERR204850	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204850/ERR204850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204850/ERR204850_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204850/NA20518.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204850/NA20518.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204850	NA20518
PRJEB3366	SAMEA1573308	ERX179671	ERR204851	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204851/ERR204851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204851/ERR204851_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204851/NA18912.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204851/NA18912.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204851	NA18912
PRJEB3366	SAMEA1573476	ERX179636	ERR204852	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204852/ERR204852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204852/ERR204852_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204852/NA19248.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204852/NA19248.1.M_120209_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204852	NA19248
PRJEB3366	SAMEA1573403	ERX179708	ERR204853	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204853/ERR204853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204853/ERR204853_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204853/NA07347.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204853/NA07347.1.M_120209_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204853	NA07347
PRJEB3366	SAMEA1573527	ERX179655	ERR204854	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204854/ERR204854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204854/ERR204854_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204854/HG00355.4.M_120208_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204854/HG00355.4.M_120208_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204854	HG00355
PRJEB3366	SAMEA1573534	ERX179698	ERR204855	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204855/ERR204855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204855/ERR204855_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204855/NA06986.7.M_120219_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204855/NA06986.7.M_120219_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204855	NA06986
PRJEB3366	SAMEA1573507	ERX179551	ERR204856	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204856/ERR204856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204856/ERR204856_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204856/NA12275.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204856/NA12275.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204856	NA12275
PRJEB3366	SAMEA1573142	ERX179630	ERR204857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204857/ERR204857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204857/ERR204857_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204857/HG00349.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204857/HG00349.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204857	HG00349
PRJEB3366	SAMEA1573470	ERX179601	ERR204858	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204858/ERR204858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204858/ERR204858_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204858/NA19095.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204858/NA19095.1.M_120209_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204858	NA19095
PRJEB3366	SAMEA1573293	ERX179690	ERR204859	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204859/ERR204859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204859/ERR204859_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204859/NA18486.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204859/NA18486.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204859	NA18486
PRJEB3366	SAMEA1573534	ERX179572	ERR204860	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204860/ERR204860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204860/ERR204860_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204860/NA06986.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204860/NA06986.1.M_120209_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204860	NA06986
PRJEB3366	SAMEA1573470	ERX179525	ERR204861	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204861/ERR204861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204861/ERR204861_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204861/NA19095.3.M_120202_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204861/NA19095.3.M_120202_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204861	NA19095
PRJEB3366	SAMEA1573161	ERX179556	ERR204862	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204862/ERR204862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204862/ERR204862_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204862/NA20771.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204862/NA20771.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204862	NA20771
PRJEB3366	SAMEA1573534	ERX179705	ERR204863	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204863/ERR204863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204863/ERR204863_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204863/NA06986.5.M_120131_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204863/NA06986.5.M_120131_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204863	NA06986
PRJEB3366	SAMEA1573276	ERX179557	ERR204864	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204864/ERR204864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204864/ERR204864_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204864/HG00321.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204864/HG00321.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204864	HG00321
PRJEB3366	SAMEA1573304	ERX179515	ERR204865	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204865/ERR204865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204865/ERR204865_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204865/HG00313.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204865/HG00313.1.M_120209_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204865	HG00313
PRJEB3366	SAMEA1573367	ERX179691	ERR204866	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204866/ERR204866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204866/ERR204866_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204866/NA19197.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204866/NA19197.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204866	NA19197
PRJEB3366	SAMEA1573542	ERX179637	ERR204867	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204867/ERR204867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204867/ERR204867_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204867/NA12004.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204867/NA12004.1.M_120209_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204867	NA12004
PRJEB3366	SAMEA1573470	ERX179535	ERR204868	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204868/ERR204868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204868/ERR204868_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204868/NA19095.1.M_111124_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204868/NA19095.1.M_111124_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204868	NA19095
PRJEB3366	SAMEA1573377	ERX179621	ERR204869	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204869/ERR204869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204869/ERR204869_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204869/NA12144.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204869/NA12144.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204869	NA12144
PRJEB3366	SAMEA1573500	ERX179607	ERR204870	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204870/ERR204870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204870/ERR204870_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204870/HG00315.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204870/HG00315.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204870	HG00315
PRJEB3366	SAMEA1573111	ERX179600	ERR204871	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204871/ERR204871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204871/ERR204871_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204871/NA20532.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204871/NA20532.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204871	NA20532
PRJEB3366	SAMEA1573151	ERX179651	ERR204872	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204872/ERR204872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204872/ERR204872_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204872/HG00338.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204872/HG00338.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204872	HG00338
PRJEB3366	SAMEA1573514	ERX179540	ERR204873	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204873/ERR204873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204873/ERR204873_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204873/NA20754.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204873/NA20754.1.M_120209_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204873	NA20754
PRJEB3366	SAMEA1573162	ERX179609	ERR204874	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204874/ERR204874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204874/ERR204874_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204874/NA20527.7.M_120219_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204874/NA20527.7.M_120219_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204874	NA20527
PRJEB3366	SAMEA1573128	ERX179670	ERR204875	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204875/ERR204875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204875/ERR204875_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204875/NA12546.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204875/NA12546.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204875	NA12546
PRJEB3366	SAMEA1573546	ERX179589	ERR204876	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204876/ERR204876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204876/ERR204876_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204876/NA11995.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204876/NA11995.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204876	NA11995
PRJEB3366	SAMEA1573229	ERX179518	ERR204877	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204877/ERR204877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204877/ERR204877_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204877/NA18910.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204877/NA18910.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204877	NA18910
PRJEB3366	SAMEA1573109	ERX179622	ERR204878	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204878/ERR204878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204878/ERR204878_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204878/NA19108.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204878/NA19108.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204878	NA19108
PRJEB3366	SAMEA1573462	ERX179564	ERR204879	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204879/ERR204879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204879/ERR204879_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204879/HG00117.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204879/HG00117.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204879	HG00117
PRJEB3366	SAMEA1573496	ERX179633	ERR204880	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204880/ERR204880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204880/ERR204880_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204880/NA19247.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204880/NA19247.1.M_120209_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204880	NA19247
PRJEB3366	SAMEA1573535	ERX179608	ERR204881	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204881/ERR204881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204881/ERR204881_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204881/NA07000.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204881/NA07000.1.M_120209_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204881	NA07000
PRJEB3366	SAMEA1573289	ERX179647	ERR204882	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204882/ERR204882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204882/ERR204882_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204882/HG00099.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204882/HG00099.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204882	HG00099
PRJEB3366	SAMEA1573401	ERX179531	ERR204883	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204883/ERR204883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204883/ERR204883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204883/NA12286.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204883/NA12286.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204883	NA12286
PRJEB3366	SAMEA1573475	ERX179522	ERR204884	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204884/ERR204884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204884/ERR204884_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204884/HG00138.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204884/HG00138.1.M_120209_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204884	HG00138
PRJEB3366	SAMEA1573454	ERX179571	ERR204885	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204885/ERR204885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204885/ERR204885_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204885/NA11840.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204885/NA11840.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204885	NA11840
PRJEB3366	SAMEA1573274	ERX179545	ERR204886	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204886/ERR204886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204886/ERR204886_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204886/NA07357.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204886/NA07357.1.M_120209_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204886	NA07357
PRJEB3366	SAMEA1573265	ERX179663	ERR204887	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204887/ERR204887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204887/ERR204887_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204887/HG00111.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204887/HG00111.1.M_120209_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204887	HG00111
PRJEB3366	SAMEA1573123	ERX179541	ERR204888	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204888/ERR204888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204888/ERR204888_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204888/NA18934.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204888/NA18934.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204888	NA18934
PRJEB3366	SAMEA1573243	ERX179676	ERR204889	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204889/ERR204889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204889/ERR204889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204889/NA18923.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204889/NA18923.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204889	NA18923
PRJEB3366	SAMEA1573335	ERX179675	ERR204890	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204890/ERR204890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204890/ERR204890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204890/NA20773.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204890/NA20773.1.M_120209_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204890	NA20773
PRJEB3366	SAMEA1573470	ERX179567	ERR204891	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204891/ERR204891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204891/ERR204891_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204891/NA19095.7.M_120219_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204891/NA19095.7.M_120219_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204891	NA19095
PRJEB3366	SAMEA1573214	ERX179570	ERR204892	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204892/ERR204892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204892/ERR204892_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204892/NA19121.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204892/NA19121.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204892	NA19121
PRJEB3366	SAMEA1573291	ERX179596	ERR204893	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204893/ERR204893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204893/ERR204893_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204893/NA12843.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204893/NA12843.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204893	NA12843
PRJEB3366	SAMEA1573462	ERX179677	ERR204894	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204894/ERR204894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204894/ERR204894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204894/HG00117.5.M_120131_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204894/HG00117.5.M_120131_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204894	HG00117
PRJEB3366	SAMEA1573206	ERX179532	ERR204895	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204895/ERR204895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204895/ERR204895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204895/NA12272.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204895/NA12272.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204895	NA12272
